AVAIL|ACTIVE_FEATURES|CPUS|TMP_DISK|FREE_MEM|AVAIL_FEATURES|GROUPS|OVERSUBSCRIBE|TIMELIMIT|MEMORY|HOSTNAMES|NODE_ADDR|PRIO_TIER|ROOT|JOB_SIZE|STATE|USER|VERSION|WEIGHT|S:C:T|NODES(A/I) |MAX_CPUS_PER_NODE |CPUS(A/I/O/T) |NODES |REASON |NODES(A/I/O/T) |GRES |TIMESTAMP |PRIO_JOB_FACTOR |DEFAULTTIME |PREEMPT_MODE |NODELIST |CPU_LOAD |PARTITION |PARTITION |ALLOCNODES |STATE |USER |CLUSTER |SOCKETS |CORES |THREADS 
up|node027,centos7|16|0|N/A|node027,centos7|sched_mit_hill,slurm_admin|NO|12:00:00|64000|node027|node027|10|no|1-infinite|alloc|root|N/A|1|2:8:1|1/0 |UNLIMITED |16/0/0/16 |1 |none |1/0/0/1 |gpu:1 |Unknown |10 |n/a |OFF |node027 |16.05 |sched_mit_hill |sched_mit_hill |all |allocated |root(0) |N/A |2 |8 |1 
up|node031,centos7|16|0|N/A|node031,centos7|sched_mit_hill,slurm_admin|NO|12:00:00|64000|node031|node031|10|no|1-infinite|alloc|root|N/A|1|2:8:1|1/0 |UNLIMITED |16/0/0/16 |1 |none |1/0/0/1 |gpu:1 |Unknown |10 |n/a |OFF |node031 |13.94 |sched_mit_hill |sched_mit_hill |all |allocated |root(0) |N/A |2 |8 |1 
up|node032,centos7|16|0|N/A|node032,centos7|sched_mit_hill,slurm_admin|NO|12:00:00|64000|node032|node032|10|no|1-infinite|alloc|root|N/A|1|2:8:1|1/0 |UNLIMITED |16/0/0/16 |1 |none |1/0/0/1 |gpu:1 |Unknown |10 |n/a |OFF |node032 |50.01 |sched_mit_hill |sched_mit_hill |all |allocated |root(0) |N/A |2 |8 |1 
up|node037,centos7|16|0|N/A|node037,centos7|sched_mit_hill,slurm_admin|NO|12:00:00|64000|node037|node037|10|no|1-infinite|alloc|root|N/A|1|2:8:1|1/0 |UNLIMITED |16/0/0/16 |1 |none |1/0/0/1 |(null) |Unknown |10 |n/a |OFF |node037 |13.17 |sched_mit_hill |sched_mit_hill |all |allocated |root(0) |N/A |2 |8 |1 
up|node038,centos7|16|0|N/A|node038,centos7|sched_mit_hill,slurm_admin|NO|12:00:00|64000|node038|node038|10|no|1-infinite|alloc|Unknown|N/A|1|2:8:1|1/0 |UNLIMITED |16/0/0/16 |1 |none |1/0/0/1 |(null) |Unknown |10 |n/a |OFF |node038 |13.55 |sched_mit_hill |sched_mit_hill |all |allocated |Unknown |N/A |2 |8 |1 
up|node039,centos7|16|0|N/A|node039,centos7|sched_mit_hill,slurm_admin|NO|12:00:00|64000|node039|node039|10|no|1-infinite|alloc|root|N/A|1|2:8:1|1/0 |UNLIMITED |16/0/0/16 |1 |none |1/0/0/1 |(null) |Unknown |10 |n/a |OFF |node039 |16.01 |sched_mit_hill |sched_mit_hill |all |allocated |root(0) |N/A |2 |8 |1 
up|node040,centos7|16|0|N/A|node040,centos7|sched_mit_hill,slurm_admin|NO|12:00:00|64000|node040|node040|10|no|1-infinite|alloc|root|N/A|1|2:8:1|1/0 |UNLIMITED |16/0/0/16 |1 |none |1/0/0/1 |(null) |Unknown |10 |n/a |OFF |node040 |9.46 |sched_mit_hill |sched_mit_hill |all |allocated |root(0) |N/A |2 |8 |1 
up|node041,centos7|16|0|N/A|node041,centos7|sched_mit_hill,slurm_admin|NO|12:00:00|64000|node041|node041|10|no|1-infinite|alloc|root|N/A|1|2:8:1|1/0 |UNLIMITED |16/0/0/16 |1 |none |1/0/0/1 |(null) |Unknown |10 |n/a |OFF |node041 |8.83 |sched_mit_hill |sched_mit_hill |all |allocated |root(0) |N/A |2 |8 |1 
up|node042,centos7|16|0|N/A|node042,centos7|sched_mit_hill,slurm_admin|NO|12:00:00|64000|node042|node042|10|no|1-infinite|alloc|Unknown|N/A|1|2:8:1|1/0 |UNLIMITED |16/0/0/16 |1 |none |1/0/0/1 |(null) |Unknown |10 |n/a |OFF |node042 |4.83 |sched_mit_hill |sched_mit_hill |all |allocated |Unknown |N/A |2 |8 |1 
up|node043,centos7|16|0|N/A|node043,centos7|sched_mit_hill,slurm_admin|NO|12:00:00|64000|node043|node043|10|no|1-infinite|alloc|root|N/A|1|2:8:1|1/0 |UNLIMITED |16/0/0/16 |1 |none |1/0/0/1 |(null) |Unknown |10 |n/a |OFF |node043 |3.41 |sched_mit_hill |sched_mit_hill |all |allocated |root(0) |N/A |2 |8 |1 
up|node044,centos7|16|0|N/A|node044,centos7|sched_mit_hill,slurm_admin|NO|12:00:00|64000|node044|node044|10|no|1-infinite|alloc|Unknown|N/A|1|2:8:1|1/0 |UNLIMITED |16/0/0/16 |1 |none |1/0/0/1 |(null) |Unknown |10 |n/a |OFF |node044 |15.92 |sched_mit_hill |sched_mit_hill |all |allocated |Unknown |N/A |2 |8 |1 
up|node047,centos7|16|0|N/A|node047,centos7|sched_mit_hill,slurm_admin|NO|12:00:00|64000|node047|node047|10|no|1-infinite|alloc|root|N/A|1|2:8:1|1/0 |UNLIMITED |16/0/0/16 |1 |none |1/0/0/1 |(null) |Unknown |10 |n/a |OFF |node047 |16.03 |sched_mit_hill |sched_mit_hill |all |allocated |root(0) |N/A |2 |8 |1 
up|node048,centos7|16|0|N/A|node048,centos7|sched_mit_hill,slurm_admin|NO|12:00:00|64000|node048|node048|10|no|1-infinite|alloc|root|N/A|1|2:8:1|1/0 |UNLIMITED |16/0/0/16 |1 |none |1/0/0/1 |(null) |Unknown |10 |n/a |OFF |node048 |16.01 |sched_mit_hill |sched_mit_hill |all |allocated |root(0) |N/A |2 |8 |1 
up|node049,centos7|16|0|N/A|node049,centos7|sched_mit_hill,slurm_admin|NO|12:00:00|64000|node049|node049|10|no|1-infinite|alloc|Unknown|N/A|1|2:8:1|1/0 |UNLIMITED |16/0/0/16 |1 |none |1/0/0/1 |(null) |Unknown |10 |n/a |OFF |node049 |3.99 |sched_mit_hill |sched_mit_hill |all |allocated |Unknown |N/A |2 |8 |1 
up|node050,centos7|16|0|N/A|node050,centos7|sched_mit_hill,slurm_admin|NO|12:00:00|64000|node050|node050|10|no|1-infinite|alloc|root|N/A|1|2:8:1|1/0 |UNLIMITED |16/0/0/16 |1 |none |1/0/0/1 |(null) |Unknown |10 |n/a |OFF |node050 |16.04 |sched_mit_hill |sched_mit_hill |all |allocated |root(0) |N/A |2 |8 |1 
up|node051,centos7|16|0|N/A|node051,centos7|sched_mit_hill,slurm_admin|NO|12:00:00|64000|node051|node051|10|no|1-infinite|alloc|root|N/A|1|2:8:1|1/0 |UNLIMITED |16/0/0/16 |1 |none |1/0/0/1 |(null) |Unknown |10 |n/a |OFF |node051 |16.02 |sched_mit_hill |sched_mit_hill |all |allocated |root(0) |N/A |2 |8 |1 
up|node053,centos7|16|0|N/A|node053,centos7|sched_mit_hill,slurm_admin|NO|12:00:00|64000|node053|node053|10|no|1-infinite|alloc|root|N/A|1|2:8:1|1/0 |UNLIMITED |16/0/0/16 |1 |none |1/0/0/1 |(null) |Unknown |10 |n/a |OFF |node053 |16.03 |sched_mit_hill |sched_mit_hill |all |allocated |root(0) |N/A |2 |8 |1 
up|node054,centos7|16|0|N/A|node054,centos7|sched_mit_hill,slurm_admin|NO|12:00:00|64000|node054|node054|10|no|1-infinite|alloc|root|N/A|1|2:8:1|1/0 |UNLIMITED |16/0/0/16 |1 |none |1/0/0/1 |(null) |Unknown |10 |n/a |OFF |node054 |15.42 |sched_mit_hill |sched_mit_hill |all |allocated |root(0) |N/A |2 |8 |1 
up|node055,centos7|16|0|N/A|node055,centos7|sched_mit_hill,slurm_admin|NO|12:00:00|64000|node055|node055|10|no|1-infinite|alloc|root|N/A|1|2:8:1|1/0 |UNLIMITED |16/0/0/16 |1 |none |1/0/0/1 |(null) |Unknown |10 |n/a |OFF |node055 |10.38 |sched_mit_hill |sched_mit_hill |all |allocated |root(0) |N/A |2 |8 |1 
up|node056,centos7|16|0|N/A|node056,centos7|sched_mit_hill,slurm_admin|NO|12:00:00|64000|node056|node056|10|no|1-infinite|alloc|Unknown|N/A|1|2:8:1|1/0 |UNLIMITED |16/0/0/16 |1 |none |1/0/0/1 |(null) |Unknown |10 |n/a |OFF |node056 |0.39 |sched_mit_hill |sched_mit_hill |all |allocated |Unknown |N/A |2 |8 |1 
up|node057,centos7|16|0|N/A|node057,centos7|sched_mit_hill,slurm_admin|NO|12:00:00|64000|node057|node057|10|no|1-infinite|alloc|Unknown|N/A|1|2:8:1|1/0 |UNLIMITED |16/0/0/16 |1 |none |1/0/0/1 |(null) |Unknown |10 |n/a |OFF |node057 |0.01 |sched_mit_hill |sched_mit_hill |all |allocated |Unknown |N/A |2 |8 |1 
up|node058,centos7|16|0|N/A|node058,centos7|sched_mit_hill,slurm_admin|NO|12:00:00|64000|node058|node058|10|no|1-infinite|alloc|Unknown|N/A|1|2:8:1|1/0 |UNLIMITED |16/0/0/16 |1 |none |1/0/0/1 |(null) |Unknown |10 |n/a |OFF |node058 |0.01 |sched_mit_hill |sched_mit_hill |all |allocated |Unknown |N/A |2 |8 |1 
up|node059,centos7|16|0|N/A|node059,centos7|sched_mit_hill,slurm_admin|NO|12:00:00|64000|node059|node059|10|no|1-infinite|alloc|Unknown|N/A|1|2:8:1|1/0 |UNLIMITED |16/0/0/16 |1 |none |1/0/0/1 |(null) |Unknown |10 |n/a |OFF |node059 |0.01 |sched_mit_hill |sched_mit_hill |all |allocated |Unknown |N/A |2 |8 |1 
up|node060,centos7|16|0|N/A|node060,centos7|sched_mit_hill,slurm_admin|NO|12:00:00|64000|node060|node060|10|no|1-infinite|alloc|Unknown|N/A|1|2:8:1|1/0 |UNLIMITED |16/0/0/16 |1 |none |1/0/0/1 |(null) |Unknown |10 |n/a |OFF |node060 |0.01 |sched_mit_hill |sched_mit_hill |all |allocated |Unknown |N/A |2 |8 |1 
up|node061,centos7|16|0|N/A|node061,centos7|sched_mit_hill,slurm_admin|NO|12:00:00|64000|node061|node061|10|no|1-infinite|alloc|Unknown|N/A|1|2:8:1|1/0 |UNLIMITED |16/0/0/16 |1 |none |1/0/0/1 |(null) |Unknown |10 |n/a |OFF |node061 |0.01 |sched_mit_hill |sched_mit_hill |all |allocated |Unknown |N/A |2 |8 |1 
up|node062,centos7|16|0|N/A|node062,centos7|sched_mit_hill,slurm_admin|NO|12:00:00|64000|node062|node062|10|no|1-infinite|alloc|Unknown|N/A|1|2:8:1|1/0 |UNLIMITED |16/0/0/16 |1 |none |1/0/0/1 |(null) |Unknown |10 |n/a |OFF |node062 |0.01 |sched_mit_hill |sched_mit_hill |all |allocated |Unknown |N/A |2 |8 |1 
up|node063,centos7|16|0|N/A|node063,centos7|sched_mit_hill,slurm_admin|NO|12:00:00|64000|node063|node063|10|no|1-infinite|alloc|Unknown|N/A|1|2:8:1|1/0 |UNLIMITED |16/0/0/16 |1 |none |1/0/0/1 |(null) |Unknown |10 |n/a |OFF |node063 |0.02 |sched_mit_hill |sched_mit_hill |all |allocated |Unknown |N/A |2 |8 |1 
up|node065,centos7|16|0|N/A|node065,centos7|sched_mit_hill,slurm_admin|NO|12:00:00|64000|node065|node065|10|no|1-infinite|alloc|root|N/A|1|2:8:1|1/0 |UNLIMITED |16/0/0/16 |1 |none |1/0/0/1 |(null) |Unknown |10 |n/a |OFF |node065 |11.07 |sched_mit_hill |sched_mit_hill |all |allocated |root(0) |N/A |2 |8 |1 
up|node066,centos7|16|0|N/A|node066,centos7|sched_mit_hill,slurm_admin|NO|12:00:00|64000|node066|node066|10|no|1-infinite|alloc|root|N/A|1|2:8:1|1/0 |UNLIMITED |16/0/0/16 |1 |none |1/0/0/1 |(null) |Unknown |10 |n/a |OFF |node066 |16.04 |sched_mit_hill |sched_mit_hill |all |allocated |root(0) |N/A |2 |8 |1 
up|node067,centos7|16|0|N/A|node067,centos7|sched_mit_hill,slurm_admin|NO|12:00:00|64000|node067|node067|10|no|1-infinite|alloc|root|N/A|1|2:8:1|1/0 |UNLIMITED |16/0/0/16 |1 |none |1/0/0/1 |(null) |Unknown |10 |n/a |OFF |node067 |16.18 |sched_mit_hill |sched_mit_hill |all |allocated |root(0) |N/A |2 |8 |1 
up|node068,centos7|16|0|N/A|node068,centos7|sched_mit_hill,slurm_admin|NO|12:00:00|64000|node068|node068|10|no|1-infinite|alloc|root|N/A|1|2:8:1|1/0 |UNLIMITED |16/0/0/16 |1 |none |1/0/0/1 |(null) |Unknown |10 |n/a |OFF |node068 |11.43 |sched_mit_hill |sched_mit_hill |all |allocated |root(0) |N/A |2 |8 |1 
up|node069,centos7|16|0|N/A|node069,centos7|sched_mit_hill,slurm_admin|NO|12:00:00|64000|node069|node069|10|no|1-infinite|alloc|root|N/A|1|2:8:1|1/0 |UNLIMITED |16/0/0/16 |1 |none |1/0/0/1 |(null) |Unknown |10 |n/a |OFF |node069 |16.05 |sched_mit_hill |sched_mit_hill |all |allocated |root(0) |N/A |2 |8 |1 
up|node070,centos7|16|0|N/A|node070,centos7|sched_mit_hill,slurm_admin|NO|12:00:00|64000|node070|node070|10|no|1-infinite|alloc|root|N/A|1|2:8:1|1/0 |UNLIMITED |16/0/0/16 |1 |none |1/0/0/1 |(null) |Unknown |10 |n/a |OFF |node070 |17.11 |sched_mit_hill |sched_mit_hill |all |allocated |root(0) |N/A |2 |8 |1 
up|node071,centos7|16|0|N/A|node071,centos7|sched_mit_hill,slurm_admin|NO|12:00:00|64000|node071|node071|10|no|1-infinite|alloc|root|N/A|1|2:8:1|1/0 |UNLIMITED |16/0/0/16 |1 |none |1/0/0/1 |(null) |Unknown |10 |n/a |OFF |node071 |16.03 |sched_mit_hill |sched_mit_hill |all |allocated |root(0) |N/A |2 |8 |1 
up|node072,centos7|16|0|N/A|node072,centos7|sched_mit_hill,slurm_admin|NO|12:00:00|64000|node072|node072|10|no|1-infinite|alloc|Unknown|N/A|1|2:8:1|1/0 |UNLIMITED |16/0/0/16 |1 |none |1/0/0/1 |(null) |Unknown |10 |n/a |OFF |node072 |9.03 |sched_mit_hill |sched_mit_hill |all |allocated |Unknown |N/A |2 |8 |1 
up|node081,centos7|16|0|N/A|node081,centos7|sched_mit_hill,slurm_admin|NO|12:00:00|64000|node081|node081|10|no|1-infinite|alloc|root|N/A|1|2:8:1|1/0 |UNLIMITED |16/0/0/16 |1 |none |1/0/0/1 |gpu:1 |Unknown |10 |n/a |OFF |node081 |10.59 |sched_mit_hill |sched_mit_hill |all |allocated |root(0) |N/A |2 |8 |1 
up|node082,centos7|16|0|N/A|node082,centos7|sched_mit_hill,slurm_admin|NO|12:00:00|64000|node082|node082|10|no|1-infinite|alloc|root|N/A|1|2:8:1|1/0 |UNLIMITED |16/0/0/16 |1 |none |1/0/0/1 |gpu:1 |Unknown |10 |n/a |OFF |node082 |9.94 |sched_mit_hill |sched_mit_hill |all |allocated |root(0) |N/A |2 |8 |1 
up|node083,centos7|16|0|N/A|node083,centos7|sched_mit_hill,slurm_admin|NO|12:00:00|64000|node083|node083|10|no|1-infinite|alloc|root|N/A|1|2:8:1|1/0 |UNLIMITED |16/0/0/16 |1 |none |1/0/0/1 |gpu:1 |Unknown |10 |n/a |OFF |node083 |17.03 |sched_mit_hill |sched_mit_hill |all |allocated |root(0) |N/A |2 |8 |1 
up|node084,centos7|16|0|N/A|node084,centos7|sched_mit_hill,slurm_admin|NO|12:00:00|64000|node084|node084|10|no|1-infinite|alloc|root|N/A|1|2:8:1|1/0 |UNLIMITED |16/0/0/16 |1 |none |1/0/0/1 |gpu:1 |Unknown |10 |n/a |OFF |node084 |16.03 |sched_mit_hill |sched_mit_hill |all |allocated |root(0) |N/A |2 |8 |1 
up|node085,centos7|16|0|N/A|node085,centos7|sched_mit_hill,slurm_admin|NO|12:00:00|64000|node085|node085|10|no|1-infinite|alloc|root|N/A|1|2:8:1|1/0 |UNLIMITED |16/0/0/16 |1 |none |1/0/0/1 |gpu:1 |Unknown |10 |n/a |OFF |node085 |14.50 |sched_mit_hill |sched_mit_hill |all |allocated |root(0) |N/A |2 |8 |1 
up|node086,centos7|16|0|N/A|node086,centos7|sched_mit_hill,slurm_admin|NO|12:00:00|64000|node086|node086|10|no|1-infinite|alloc|root|N/A|1|2:8:1|1/0 |UNLIMITED |16/0/0/16 |1 |none |1/0/0/1 |gpu:1 |Unknown |10 |n/a |OFF |node086 |16.05 |sched_mit_hill |sched_mit_hill |all |allocated |root(0) |N/A |2 |8 |1 
up|node091,centos7|16|0|N/A|node091,centos7|sched_mit_hill,slurm_admin|NO|12:00:00|64000|node091|node091|10|no|1-infinite|alloc|root|N/A|1|2:8:1|1/0 |UNLIMITED |16/0/0/16 |1 |none |1/0/0/1 |gpu:1 |Unknown |10 |n/a |OFF |node091 |16.04 |sched_mit_hill |sched_mit_hill |all |allocated |root(0) |N/A |2 |8 |1 
up|node096,centos7|16|0|N/A|node096,centos7|sched_mit_hill,slurm_admin|NO|12:00:00|64000|node096|node096|10|no|1-infinite|alloc|root|N/A|1|2:8:1|1/0 |UNLIMITED |16/0/0/16 |1 |none |1/0/0/1 |gpu:1 |Unknown |10 |n/a |OFF |node096 |12.04 |sched_mit_hill |sched_mit_hill |all |allocated |root(0) |N/A |2 |8 |1 
up|node097,centos7|16|0|N/A|node097,centos7|sched_mit_hill,slurm_admin|NO|12:00:00|64000|node097|node097|10|no|1-infinite|alloc|root|N/A|1|2:8:1|1/0 |UNLIMITED |16/0/0/16 |1 |none |1/0/0/1 |gpu:1 |Unknown |10 |n/a |OFF |node097 |36.09 |sched_mit_hill |sched_mit_hill |all |allocated |root(0) |N/A |2 |8 |1 
up|node098,centos7|16|0|N/A|node098,centos7|sched_mit_hill,slurm_admin|NO|12:00:00|64000|node098|node098|10|no|1-infinite|alloc|root|N/A|1|2:8:1|1/0 |UNLIMITED |16/0/0/16 |1 |none |1/0/0/1 |gpu:1 |Unknown |10 |n/a |OFF |node098 |10.71 |sched_mit_hill |sched_mit_hill |all |allocated |root(0) |N/A |2 |8 |1 
up|node100,centos7|16|0|N/A|node100,centos7|sched_mit_hill,slurm_admin|NO|12:00:00|64000|node100|node100|10|no|1-infinite|alloc|root|N/A|1|2:8:1|1/0 |UNLIMITED |16/0/0/16 |1 |none |1/0/0/1 |gpu:1 |Unknown |10 |n/a |OFF |node100 |24.93 |sched_mit_hill |sched_mit_hill |all |allocated |root(0) |N/A |2 |8 |1 
up|node102,centos7|16|0|N/A|node102,centos7|sched_mit_hill,slurm_admin|NO|12:00:00|64000|node102|node102|10|no|1-infinite|alloc|root|N/A|1|2:8:1|1/0 |UNLIMITED |16/0/0/16 |1 |none |1/0/0/1 |gpu:1 |Unknown |10 |n/a |OFF |node102 |25.84 |sched_mit_hill |sched_mit_hill |all |allocated |root(0) |N/A |2 |8 |1 
up|node103,centos7|16|0|N/A|node103,centos7|sched_mit_hill,slurm_admin|NO|12:00:00|64000|node103|node103|10|no|1-infinite|alloc|root|N/A|1|2:8:1|1/0 |UNLIMITED |16/0/0/16 |1 |none |1/0/0/1 |gpu:1 |Unknown |10 |n/a |OFF |node103 |12.04 |sched_mit_hill |sched_mit_hill |all |allocated |root(0) |N/A |2 |8 |1 
up|node104,centos7|16|0|N/A|node104,centos7|sched_mit_hill,slurm_admin|NO|12:00:00|64000|node104|node104|10|no|1-infinite|alloc|Unknown|N/A|1|2:8:1|1/0 |UNLIMITED |16/0/0/16 |1 |none |1/0/0/1 |gpu:1 |Unknown |10 |n/a |OFF |node104 |2.86 |sched_mit_hill |sched_mit_hill |all |allocated |Unknown |N/A |2 |8 |1 
up|node105,centos7|16|0|N/A|node105,centos7|sched_mit_hill,slurm_admin|NO|12:00:00|64000|node105|node105|10|no|1-infinite|alloc|root|N/A|1|2:8:1|1/0 |UNLIMITED |16/0/0/16 |1 |none |1/0/0/1 |gpu:1 |Unknown |10 |n/a |OFF |node105 |22.80 |sched_mit_hill |sched_mit_hill |all |allocated |root(0) |N/A |2 |8 |1 
up|node106,centos7|16|0|N/A|node106,centos7|sched_mit_hill,slurm_admin|NO|12:00:00|64000|node106|node106|10|no|1-infinite|alloc|root|N/A|1|2:8:1|1/0 |UNLIMITED |16/0/0/16 |1 |none |1/0/0/1 |gpu:1 |Unknown |10 |n/a |OFF |node106 |16.01 |sched_mit_hill |sched_mit_hill |all |allocated |root(0) |N/A |2 |8 |1 
up|node107,centos7|16|0|N/A|node107,centos7|sched_mit_hill,slurm_admin|NO|12:00:00|64000|node107|node107|10|no|1-infinite|alloc|root|N/A|1|2:8:1|1/0 |UNLIMITED |16/0/0/16 |1 |none |1/0/0/1 |gpu:1 |Unknown |10 |n/a |OFF |node107 |9.13 |sched_mit_hill |sched_mit_hill |all |allocated |root(0) |N/A |2 |8 |1 
up|node108,centos7|16|0|N/A|node108,centos7|sched_mit_hill,slurm_admin|NO|12:00:00|64000|node108|node108|10|no|1-infinite|alloc|root|N/A|1|2:8:1|1/0 |UNLIMITED |16/0/0/16 |1 |none |1/0/0/1 |gpu:1 |Unknown |10 |n/a |OFF |node108 |22.37 |sched_mit_hill |sched_mit_hill |all |allocated |root(0) |N/A |2 |8 |1 
up|node113,centos7|16|0|N/A|node113,centos7|sched_mit_hill,slurm_admin|NO|12:00:00|64000|node113|node113|10|no|1-infinite|alloc|root|N/A|1|2:8:1|1/0 |UNLIMITED |16/0/0/16 |1 |none |1/0/0/1 |(null) |Unknown |10 |n/a |OFF |node113 |16.01 |sched_mit_hill |sched_mit_hill |all |allocated |root(0) |N/A |2 |8 |1 
up|node114,centos7|16|0|N/A|node114,centos7|sched_mit_hill,slurm_admin|NO|12:00:00|64000|node114|node114|10|no|1-infinite|alloc|root|N/A|1|2:8:1|1/0 |UNLIMITED |16/0/0/16 |1 |none |1/0/0/1 |(null) |Unknown |10 |n/a |OFF |node114 |11.18 |sched_mit_hill |sched_mit_hill |all |allocated |root(0) |N/A |2 |8 |1 
up|node115,centos7|16|0|N/A|node115,centos7|sched_mit_hill,slurm_admin|NO|12:00:00|64000|node115|node115|10|no|1-infinite|alloc|root|N/A|1|2:8:1|1/0 |UNLIMITED |16/0/0/16 |1 |none |1/0/0/1 |(null) |Unknown |10 |n/a |OFF |node115 |3.04 |sched_mit_hill |sched_mit_hill |all |allocated |root(0) |N/A |2 |8 |1 
up|node116,centos7|16|0|N/A|node116,centos7|sched_mit_hill,slurm_admin|NO|12:00:00|64000|node116|node116|10|no|1-infinite|alloc|root|N/A|1|2:8:1|1/0 |UNLIMITED |16/0/0/16 |1 |none |1/0/0/1 |(null) |Unknown |10 |n/a |OFF |node116 |19.04 |sched_mit_hill |sched_mit_hill |all |allocated |root(0) |N/A |2 |8 |1 
up|node117,centos7|16|0|N/A|node117,centos7|sched_mit_hill,slurm_admin|NO|12:00:00|64000|node117|node117|10|no|1-infinite|alloc|root|N/A|1|2:8:1|1/0 |UNLIMITED |16/0/0/16 |1 |none |1/0/0/1 |(null) |Unknown |10 |n/a |OFF |node117 |4.69 |sched_mit_hill |sched_mit_hill |all |allocated |root(0) |N/A |2 |8 |1 
up|node125,centos7|16|0|N/A|node125,centos7|sched_mit_hill,slurm_admin|NO|12:00:00|64000|node125|node125|10|no|1-infinite|alloc|Unknown|N/A|1|2:8:1|1/0 |UNLIMITED |16/0/0/16 |1 |none |1/0/0/1 |(null) |Unknown |10 |n/a |OFF |node125 |11.69 |sched_mit_hill |sched_mit_hill |all |allocated |Unknown |N/A |2 |8 |1 
up|node130,centos7|16|0|N/A|node130,centos7|sched_mit_hill,slurm_admin|NO|12:00:00|64000|node130|node130|10|no|1-infinite|alloc|root|N/A|1|2:8:1|1/0 |UNLIMITED |16/0/0/16 |1 |none |1/0/0/1 |(null) |Unknown |10 |n/a |OFF |node130 |16.12 |sched_mit_hill |sched_mit_hill |all |allocated |root(0) |N/A |2 |8 |1 
up|node131,centos7|16|0|N/A|node131,centos7|sched_mit_hill,slurm_admin|NO|12:00:00|64000|node131|node131|10|no|1-infinite|alloc|root|N/A|1|2:8:1|1/0 |UNLIMITED |16/0/0/16 |1 |none |1/0/0/1 |(null) |Unknown |10 |n/a |OFF |node131 |16.16 |sched_mit_hill |sched_mit_hill |all |allocated |root(0) |N/A |2 |8 |1 
up|node132,centos7|16|0|N/A|node132,centos7|sched_mit_hill,slurm_admin|NO|12:00:00|64000|node132|node132|10|no|1-infinite|alloc|root|N/A|1|2:8:1|1/0 |UNLIMITED |16/0/0/16 |1 |none |1/0/0/1 |(null) |Unknown |10 |n/a |OFF |node132 |16.08 |sched_mit_hill |sched_mit_hill |all |allocated |root(0) |N/A |2 |8 |1 
up|node133,centos7|16|0|N/A|node133,centos7|sched_mit_hill,slurm_admin|NO|12:00:00|64000|node133|node133|10|no|1-infinite|alloc|root|N/A|1|2:8:1|1/0 |UNLIMITED |16/0/0/16 |1 |none |1/0/0/1 |(null) |Unknown |10 |n/a |OFF |node133 |16.11 |sched_mit_hill |sched_mit_hill |all |allocated |root(0) |N/A |2 |8 |1 
up|node134,centos7|16|0|N/A|node134,centos7|sched_mit_hill,slurm_admin|NO|12:00:00|64000|node134|node134|10|no|1-infinite|alloc|root|N/A|1|2:8:1|1/0 |UNLIMITED |16/0/0/16 |1 |none |1/0/0/1 |(null) |Unknown |10 |n/a |OFF |node134 |16.07 |sched_mit_hill |sched_mit_hill |all |allocated |root(0) |N/A |2 |8 |1 
up|node135,centos7|16|0|N/A|node135,centos7|sched_mit_hill,slurm_admin|NO|12:00:00|64000|node135|node135|10|no|1-infinite|alloc|root|N/A|1|2:8:1|1/0 |UNLIMITED |16/0/0/16 |1 |none |1/0/0/1 |(null) |Unknown |10 |n/a |OFF |node135 |16.07 |sched_mit_hill |sched_mit_hill |all |allocated |root(0) |N/A |2 |8 |1 
up|node136,centos7|16|0|N/A|node136,centos7|sched_mit_hill,slurm_admin|NO|12:00:00|64000|node136|node136|10|no|1-infinite|alloc|root|N/A|1|2:8:1|1/0 |UNLIMITED |16/0/0/16 |1 |none |1/0/0/1 |(null) |Unknown |10 |n/a |OFF |node136 |16.13 |sched_mit_hill |sched_mit_hill |all |allocated |root(0) |N/A |2 |8 |1 
up|node137,centos7|16|0|N/A|node137,centos7|sched_mit_hill,slurm_admin|NO|12:00:00|64000|node137|node137|10|no|1-infinite|alloc|root|N/A|1|2:8:1|1/0 |UNLIMITED |16/0/0/16 |1 |none |1/0/0/1 |(null) |Unknown |10 |n/a |OFF |node137 |16.10 |sched_mit_hill |sched_mit_hill |all |allocated |root(0) |N/A |2 |8 |1 
up|node144,centos7|16|0|N/A|node144,centos7|sched_mit_hill,slurm_admin|NO|12:00:00|64000|node144|node144|10|no|1-infinite|alloc|root|N/A|1|2:8:1|1/0 |UNLIMITED |16/0/0/16 |1 |none |1/0/0/1 |(null) |Unknown |10 |n/a |OFF |node144 |8.00 |sched_mit_hill |sched_mit_hill |all |allocated |root(0) |N/A |2 |8 |1 
up|node146,centos7|16|0|N/A|node146,centos7|sched_mit_hill,slurm_admin|NO|12:00:00|64000|node146|node146|10|no|1-infinite|alloc|root|N/A|1|2:8:1|1/0 |UNLIMITED |16/0/0/16 |1 |none |1/0/0/1 |gpu:1 |Unknown |10 |n/a |OFF |node146 |87.53 |sched_mit_hill |sched_mit_hill |all |allocated |root(0) |N/A |2 |8 |1 
up|node147,centos7|16|0|N/A|node147,centos7|sched_mit_hill,slurm_admin|NO|12:00:00|64000|node147|node147|10|no|1-infinite|alloc|root|N/A|1|2:8:1|1/0 |UNLIMITED |16/0/0/16 |1 |none |1/0/0/1 |gpu:1 |Unknown |10 |n/a |OFF |node147 |7.98 |sched_mit_hill |sched_mit_hill |all |allocated |root(0) |N/A |2 |8 |1 
